url,title,rating,reviews,initial_price,final_price,currency,image,seller_name,breadcrumb,product_specifications,product_description,seller_ratings,seller_ship_on_time,seller_chat_response,sku,mpn,colors,variations,color,returns_and_warranty,is_super_seller,promotions,brand,product_variation,lazmall,domain,number_sold,gmv
"https://www.lazada.com.my/products/hot-in-japanformaldehyde-remover-air-purification-remove-formaldehyde-clean-air-care-home-300ml-i4228686444-s23955813342.html","【Hot in Japan】Formaldehyde Remover Air Purification Remove Formaldehyde Clean Air Care Home 300ml 除甲醛喷雾","0",0,"93","4.650000000000000e+01","MYR","[""https://img.lazcdn.com/g/ot/common/e2189658f99e4f16b0732cd2c9b34a8a.png_720x720q80.png_.webp"",""https://img.lazcdn.com/g/p/16da763d2e21258b27832408db0ebb7f.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/e673189f3a5d4462dcaeea1a7810aa96.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/e30f5a1988d4c7bbb27fd3f73dc2975e.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/9f73a390784df74b1c56be0956e935a3.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/ef1a90ef818a4838363381b9b63a38be.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d3063660c663762cb4159933192a94e3.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/eaeadb710842f076dfdb7d163919e9fa.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/590f9836a9d8e4705d0842f3595681b1.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/ff206a67567d2adcb05df10a1a48e845.jpg_120x120q80.jpg_.webp""]","LAIMINUO01","[""Household Supplies"",""Air Care"",""Air Fresheners"",""Sprays""]","[{""name"":""Brand"",""value"":""No Brand""},{""name"":""SKU"",""value"":""4228686444_MY-23955813343""},{""name"":""Scent"",""value"":""Comfort""}]","ambi pur room fresh downy. ambi pure air freshener. bactakleen odour killer. incense coil 4 hours. formadehyde remover",0.97,"98%","100%","4228686444_MY-23955813342","4228686444","null","[{""name"":""Quantity"",""variations"":[""1 Bottle"",""2 Bottle"",""Buy 3 Free 1"",""Buy 5 Free 2""]}]","","[""Change of Mind"",""7 Days Free Returns"",""Warranty not available""]",false,"[""Min. spend RM120""]","No Brand","[{""name"":""Quantity"",""value"":""Buy 3 Free 1""}]",false,"https://www.lazada.com.my",1,46.5
"https://www.lazada.com.my/products/mini-usb-cable-mini-usb-to-usb-fast-data-transfers-charger-cable-for-mp3-mp4-player-car-dvr-gps-digital-camera-hdd-cord-i4210310199-s23857113555.html","Mini USB Cable Mini USB To USB Fast Data Transfers Charger Cable for MP3 MP4 Player Car DVR GPS Digital Camera HDD Cord","0",0,"2.478000000000000e+01","7.100000000000000e+00","MYR","[""https://img.lazcdn.com/g/ff/kf/Sfb9780db129c4a1e95ee23901b90feaeP.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/Sfb9780db129c4a1e95ee23901b90feaeP.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/Sda44389b00bc470c93ded7835436e23bm.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S269d60144d304a148fd0f8a662ab3a52n.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/Sc9e9d3de13e640da8bf2846675b87ed0a.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S4eaba751877148d4bac4990a3f1fde31E.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S3ca5673b084f438cb4eec4a64361855dr.jpg_120x120q80.jpg_.webp""]","Global Merch Park","[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]","[{""name"":""Brand"",""value"":""No Brand""},{""name"":""SKU"",""value"":""4210310199_MY-23857113563""},{""name"":""Warranty Type"",""value"":""No Warranty""}]","walkmen mp3",0.97,"91%","","4210310199_MY-23857113555","4210310199","[""Gold"",""Black"",""Silver"",""Pink""]","[{""name"":""Color Family"",""variations"":[""Gold"",""Black"",""Silver"",""Pink""]},{""name"":""Cable Length (M)"",""variations"":[""1.5m"",""1m"",""0.25m"",""2m"",""3m""]}]","Silver","[""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",false,"[]","No Brand","[{""name"":""Color Family"",""value"":""Silver""},{""name"":""Cable Length (M)"",""value"":""3m""}]",false,"https://www.lazada.com.my",27,191.7
"https://www.lazada.com.my/products/xiaomi-google-tv-43inch-a-43-a-pro-43-55inch-a-55-a-pro-55-65inch-a-pro-65-i2529999437-s23492329049.html","XIAOMI Google TV (43Inch) A 43 / A Pro 43 / (55Inch) A 55 / A Pro 55 / (65Inch) A Pro 65","4.9",12,"1999","1655","MYR","[""https://img.lazcdn.com/g/p/7e00a4873e60402d8bf315023c7859b4.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/7e00a4873e60402d8bf315023c7859b4.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/ed62a3d1560032b2efe88b976841b58b.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d1c88e442dcc81716237ac4d053a5e68.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/e505496483ac840ec62d64c10e9cef47.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/4fb72cd6501cf31304565de3c3876b7c.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/4608c4996dff8cc83c7fa26f747cbbd4.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/50815c32e333804e6340668c04221462.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/b6157232d8867655400fc365edac917c.jpg_120x120q80.jpg_.webp""]","Reliance Trader","[""Televisions & Videos"",""Smart Televisions""]","[{""name"":""Brand"",""value"":""Xiaomi""},{""name"":""SKU"",""value"":""2529999437_MY-23492329054""},{""name"":""TV Features"",""value"":""DTS Audio,Dolby Digital""},{""name"":""Smart TV OS"",""value"":""android os""},{""name"":""input_voltage"",""value"":""100-240 V""},{""name"":""Display Type"",""value"":""LED""},{""name"":""Installation"",""value"":""No""},{""name"":""Warranty Type"",""value"":""Local Manufacturer Warranty""},{""name"":""Warranty Period"",""value"":""1 Year""}]","Xiaomi. Tv 43 Inch Led Full Hd: 1080p with 8 times the resolution of 1080p. Mi Android Tv Stick: Equipped with a 2.4g tpu card, it allows you to play your music more freely. The back of the tv comes with a built-in lcd monitor. The monitor is made of tpu material, and it is equipped with an hd tv stick. Xiaomi Smart Tv 75: 43-1.1 with hdmi 4k @ 60hz - 1080p hd full hd 1080p 60 to 60 hz. Mi Tv in Malaysia: New version made of new abs plastic material, more durable and safer. Smart Lifestyle: Let you enjoy new functions, reducing entertainment interference and ensuring a more comfortable living environment. When you go to the tv, you do not need to go",0.93,"96%","99%","2529999437_MY-23492329049","2529999437","null","[{""name"":""MODEL"",""variations"":[""(43Inch) MI A PRO 43"",""(55Inch) MI A 55"",""(55Inch) MI A PRO 55"",""(65Inch) MI A PRO 65""]},{""name"":""PACKAGING"",""variations"":[""STANDARD"",""BUBBLE WRAP""]}]","","[""Change of Mind"",""7 Days Free Returns"",""1 Year Local Manufacturer Warranty""]",false,"[]","Xiaomi","[{""name"":""MODEL"",""value"":""(55Inch) MI A 55""},{""name"":""PACKAGING"",""value"":""STANDARD""}]",false,"https://www.lazada.com.my",42,69510
"https://www.lazada.com.my/products/samsung-galaxy-z-fold6-5g-ai-smartphone-android-12gb-ram-50mp-camera-big-screen-multitasking-s-pen-long-battery-life-i4144297459-s23501156950.html","SAMSUNG Galaxy Z Fold6 5G, AI Smartphone, Android, 12GB RAM, 50MP Camera, Big Screen, Multitasking, S Pen, Long Battery Life","5.0",7,"0","8299","MYR","[""https://img.lazcdn.com/g/p/edd1ebf4c82e82273bd57e5ac1eecb8e.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/edd1ebf4c82e82273bd57e5ac1eecb8e.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/ec7d09749b1a2fcabc548486584dd7a8.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/11807256da1790cfccecd8a6f05198c4.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/b8bdce5859736c1fa5297db3e622b41f.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/7a15426bd925e3714c696c10ccfc8385.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/64597ca1b75b5dc67bfeb178fc2ac29e.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a9b579a3f0a455574a0b5ac3ce1fab0b.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/c8f9d937c04a4444c4328dcf235eadb2.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/3545705176bb13f7aa40e63d5da76ef7.jpg_120x120q80.jpg_.webp""]","Samsung","[""Mobiles & Tablets"",""Smartphones""]","[{""name"":""Brand"",""value"":""Samsung""},{""name"":""SKU"",""value"":""4144297459_MY-23501156951""},{""name"":""Model"",""value"":""Fold 6""},{""name"":""Warranty Type"",""value"":""Local Manufacturer Warranty""},{""name"":""Delivery Option Economy"",""value"":""Yes""},{""name"":""Delivery Option Instant"",""value"":""Yes""},{""name"":""Delivery Option Express"",""value"":""Yes""},{""name"":""Delivery Option Standard"",""value"":""Yes""}]","Samsung 1TB 256GB 512GB. machines official store apple. folding mobile phone. iphone 15 pro max. samsung z flip 6. nothing phone 2",0.95,"89%","93%","4144297459_MY-23501156950","4144297459","[""Navy"",""Pink"",""Silver Shadow""]","[{""name"":""Color Family"",""variations"":[""Navy"",""Pink"",""Silver Shadow""]},{""name"":""Storage Capacity"",""variations"":[""256GB"",""512GB"",""1TB""]}]","Pink","[""Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",true,"[]","Samsung","[{""name"":""Color Family"",""value"":""Pink""},{""name"":""Storage Capacity"",""value"":""1TB""}]",true,"https://www.lazada.com.my",16,132784
"https://www.lazada.com.my/products/hair-roller-hair-pin-air-bang-styling-toolfluffy-hairpinfringe-forehead-bangs-fixed-hair-i3177752861-s16092485208.html","Hair Roller Hair pin Air Bang Styling tool/Fluffy hairpin/Fringe Forehead Bangs Fixed hair刘海卷发器","5.0",9,"9.900000000000000e-01","7.700000000000000e-01","MYR","[""https://img.lazcdn.com/g/p/91bb3e46721bac7e87a6db803f4b48bb.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/91bb3e46721bac7e87a6db803f4b48bb.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/579b77cc3dc1f134a6dc84d05fae8c90.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/1474b78bd91faf89c46706cbb5daa642.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/c28834a6481f41beec2a0e63150470ec.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/771088992c274ee45efcc9d290c36fc7.jpg_80x80q80.jpg_.webp""]","Anna Queen","[""Beauty"",""Personal Care"",""Hair Care"",""Hair Care Accessories"",""Hair Accessories""]","[{""name"":""Brand"",""value"":""No Brand""},{""name"":""SKU"",""value"":""3177752861_MY-16092485208""},{""name"":""Hair Accessories"",""value"":""One Piece""},{""name"":""Country of origin"",""value"":""China""},{""name"":""Pack Type"",""value"":""Single Item""},{""name"":""Warranty Type"",""value"":""No Warranty""}]","One Piece China. ikat rambut hijab cepol besar. yaguan shampoo dye 3in 1. bun hair accessories set. perhiasan rambut wanita. hair accessories girl",0.98,"100%","100%","3177752861_MY-16092485208","3177752861","null","[{""name"":""Variation3"",""variations"":[""Pink"",""Black"",""Purple"",""Rose"",""Blue""]}]","","[""Change of Mind"",""7 Days Free Returns"",""Warranty not available""]",false,"[]","No Brand","[{""name"":""Variation3"",""value"":""Blue""}]",false,"https://www.lazada.com.my",33,25.41
"https://www.lazada.com.my/products/fiio-jadeaudio-ja11-usb-type-c-to-35mm-earphoneheadphone-adapter-usb-c-cable-usb-c-to-35-audio-aux-cable-i4214030184-s23876281865.html","FiiO JadeAudio JA11 USB Type C to 3.5mm Earphone/Headphone Adapter USB C Cable USB C to 3.5 Audio Aux Cable","0",0,"0","4.690000000000000e+01","MYR","[""https://img.lazcdn.com/g/p/ad2f021640981d4dedc4c1359c107d61.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/ad2f021640981d4dedc4c1359c107d61.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/fbd3ae7b551c869ee5b11922eb7262c4.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/6549b6425ad493dc38a44c1473cef13c.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/45523b7315ea141c54456ab62b6b90e2.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d5dfe920b995ed92e6253f55572ad042.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/566b88ec55d6324b2b2cdbacfb29e2f7.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/8f8142753361c4d9ec9ea645d4769424.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/39f78c0f5ebd5cc98d17f3d8a3b42656.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/7fb7c38e2a01d6055c3c618299437d8a.jpg_120x120q80.jpg_.webp""]","RED APE","[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]","[{""name"":""Brand"",""value"":""FIIO""},{""name"":""SKU"",""value"":""4214030184_MY-23876281865""}]","FIIO. bose quietcomfort® 45 headphones. jabra evolve2 65 headphones. external hard disk cable. sony headphone official. baseus charger type c",0.97,"97%","93%","4214030184_MY-23876281865","4214030184","null","[{""name"":""colour"",""variations"":[""black"",""silver""]}]","","[""Change of Mind"",""7 Days Free Returns"",""Warranty not available""]",false,"[]","FIIO","[{""name"":""colour"",""value"":""silver""}]",false,"https://www.lazada.com.my",3,140.7
"https://www.lazada.com.my/products/2024-new-infnix-hot-40-pro-handphone-phone-5g-wifi-smartphone-75inch-120hz-amoled-display-12gb-512gb-5800mah-mobile-phone-hd-camera-dual-sim-on-sale-hot-30-call-phone-video-telefon-gaming-phone-set-i4217214617-s23898601087.html","2024 New infnix HOT 40 PRO Handphone Phone 5G WiFi Smartphone  7.5inch 120Hz AMOLED Display 12GB/ 512GB 5800mAh Mobile Phone HD Camera Dual SIM on Sale HOT 30 Call Phone Video Telefon Gaming Phone Set","5.0",32,"479","2.255600000000000e+02","MYR","[""https://img.lazcdn.com/g/p/d4217e66667245e734b9f6db627aef85.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d4217e66667245e734b9f6db627aef85.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/1ead8027246bb1e9de02530c90bb0dee.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/4c3d5c049d666a23d16b8d1e99819d23.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/aaff657b48a9417860c4a630b59566a7.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/b52635aec1341acc1cd7e35dd3cf4dcc.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/b2eaea5dac9876cca572953d29410f86.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/5cfe78d71320bc5695d817ef164d09f5.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/031bd09e7bd8149c4c8d45c77a732264.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/8a25bbba9d6850574c51ae07a58b8d5a.jpg_120x120q80.jpg_.webp""]","Smartphone Store 5G","[""Mobiles & Tablets"",""Smartphones""]","[{""name"":""Brand"",""value"":""No Brand""},{""name"":""SKU"",""value"":""4217214617_MY-23898601087""},{""name"":""Phone Features"",""value"":""Dustproof / Waterproof,Expandable Memory,Touchscreen,Fingerprint Sensor,GPS,Foldable,Wifi,NFC,Radio,bluetooth,Proximity,Barometer,USB power delivery,fast charging,Face ID,AI Enabled""},{""name"":""Video Resolution"",""value"":""2160p""},{""name"":""Screen Type"",""value"":""OLED""},{""name"":""Operating System"",""value"":""Android""},{""name"":""Model"",""value"":""H40""},{""name"":""Resolution"",""value"":""HD""},{""name"":""SIM card Slots"",""value"":""2""},{""name"":""Display Size (inch)"",""value"":""7.5 inches""},{""name"":""Condition"",""value"":""NEW""},{""name"":""Battery Capacity"",""value"":""6800 mAh""},{""name"":""RAM memory"",""value"":""16GB""},{""name"":""Network Connections"",""value"":""5g""},{""name"":""Warranty Type"",""value"":""Local Supplier Warranty""}]","7 5 inches 128GB 256GB 512GB 6800 mAh. huawei official store malaysia. telefon murah camera cantik. iphone se 2022 second hand. iphone 13 pro max original. blackview smartphone",0.92,"96%","100%","4217214617_MY-23898601087","4217214617","[""Black"",""Gold"",""Blue"",""Green""]","[{""name"":""Color Family"",""variations"":[""Black"",""Gold"",""Blue"",""Green""]},{""name"":""Storage Capacity"",""variations"":[""128GB"",""256GB"",""512GB""]}]","Green","[""Change of Mind"",""7 Days Free Returns"",""Warranty not available""]",false,"[""Min. spend RM180""]","No Brand","[{""name"":""Color Family"",""value"":""Green""},{""name"":""Storage Capacity"",""value"":""512GB""}]",false,"https://www.lazada.com.my",67,15112.52
"https://www.lazada.com.my/products/tcl-55-4k-google-tv-with-hdr-10-dynamic-color-enhancement-55-inch-tv-dolby-audio-55v6b-i3672413309-s23823026242.html","TCL 55"" 4K Google TV with HDR 10, Dynamic Color Enhancement 55 inch TV, Dolby Audio 55V6B","4.9",59,"2399","1510","MYR","[""https://img.lazcdn.com/g/p/886c79e6b8cfac13abcb49a1a265b039.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/886c79e6b8cfac13abcb49a1a265b039.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/959092d712910fc1926da73d24f5a796.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/f78c21975adf1299d373fe19603971c1.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d2c443c934b20485b3c6ebd2ee6f7e6d.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/51abcc1f20db255b9f67c3be0f24efc4.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a7dbf324555298ab883f4dc352616980.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/7708faf2118c7b2852936830f0924046.jpg_120x120q80.jpg_.webp""]","TCL Malaysia","[""Televisions & Videos"",""Smart Televisions""]","[{""name"":""Brand"",""value"":""TCL""},{""name"":""SKU"",""value"":""3672413309_MY-23823026242""},{""name"":""Display Type"",""value"":""LED""},{""name"":""Warranty Period"",""value"":""2 Years""},{""name"":""TV Features"",""value"":""Netflix,Voice Control,HDR,Wireless Connectivity,Mobile Screen Mirroring,Youtube,Dolby Digital,Bluetooth Connectivity""},{""name"":""Warranty Type"",""value"":""Local Manufacturer Warranty""},{""name"":""Smart TV OS"",""value"":""Google TV""},{""name"":""TV Resolution"",""value"":""4K UHD""},{""name"":""Ports Input"",""value"":""USB,HDMI,Ethernet (LAN)""},{""name"":""Screen Size (Inches)"",""value"":""55""},{""name"":""Model"",""value"":""55V6B""}]","TCL. FuboTV full version. television smart tv. tcl official store. best smart tv 2020. hisense smart tv. HDR 10. Google TV. Dolby Audio. Dynamic Colour Enhancementnty. 55 inch TV. Features: Available in 5055 65"". 4K Resolution. Wide Colour Gamut. MEMC. Dolby Vision. Atmos. Google Duo. 2 Years General Warranty. Specification: Smart Service: Mirroring: Yes. Magiconnect: Yes. Hands-free Voice Control: Yes. Gesture Control: Yes. Dual Display: Yes. Video Chat: Yes. Game Center: Yes. Online Video: Yes. Google Assistant: Yes. Works With Alexa: Yes. TV Dashboard: Yes. Basic Properties: Brand: TCL. Series: P735. Category: TV. Year: 2022. Family: P Series. Product Type: Flat/Curved: Flat. Type: 4K HDR TV. Screen Type: LCD. Dimensions Weight: Product Dimensions LxWxH mm): 1226x81x766. Net Weight Without Stand Kg: 10.2. Vesa Wall Mount Support: Yes WMB333. Gross Weight With Packaging Kg: 14. General Information: Works with Alexa: Yes. App Store: Yes. Operation System: Certified by Google TV. Voice",0.95,"","100%","3672413309_MY-23823026242","3672413309","null","[{""name"":""TV Installation"",""variations"":[""No Installation"",""With Wall Mount Installation""]}]","","[""Authentic"",""Change of Mind"",""30 Days Free Returns"",""2 Years Local Manufacturer Warranty""]",true,"[]","TCL","[{""name"":""TV Installation"",""value"":""With Wall Mount Installation""}]",true,"https://www.lazada.com.my",197,297470
"https://www.lazada.com.my/products/high-end-1m3ft-60w-type-c-to-c-fast-charging-cable-for-phone-tablet-pc-laptop-3-pack-i4214970501-s23883020233.html","High-end 1M/3FT 60W Type C to C Fast Charging Cable for Phone Tablet PC Laptop --3 Pack","0",0,"3.305000000000000e+01","1.322000000000000e+01","MYR","[""https://img.lazcdn.com/g/ff/kf/S8f151474ce7046f587b81499bfa462e9w.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S8f151474ce7046f587b81499bfa462e9w.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S1ce27dc4c87e4b0d8f6a0e6700892c36a.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S25a2cf68c8f2435d997a994bccbf9fc88.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/Sa3af3f306a23421db37704adb8f56a88g.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S2b83f3279db649ba84d789e0d7db8a59M.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S7ba298b0cb97431986d60980411c5153m.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S1752fbace4074414963b9f446b3e5a55Y.jpg_120x120q80.jpg_.webp""]","Global Merch Park","[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]","[{""name"":""Brand"",""value"":""No Brand""},{""name"":""SKU"",""value"":""4214970501_MY-23883020233""},{""name"":""Warranty Type"",""value"":""No Warranty""}]","High-end 1M/3FT 60W Type C to C Fast Charging Cable for Phone Tablet PC Laptop-3 Pack",0.97,"91%","","4214970501_MY-23883020233","4214970501","[""White""]","[{""name"":""Cable Length (M)"",""variations"":[""1m""]},{""name"":""Color"",""variations"":[""White""]}]","White","[""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",false,"[]","No Brand","[{""name"":""Cable Length (M)"",""value"":""1m""},{""name"":""Color"",""value"":""White""}]",false,"https://www.lazada.com.my",57,753.54
"https://www.lazada.com.my/products/2024-lumos-a10-pro-android-11-smart-led-projector-with-5g-dual-wifi-auto-focus-and-keystone-wireless-mirror-phone-i4229242021-s23957204667.html","2024 LUMOS A10 PRO Android 11 Smart LED Projector with 5G Dual WIFi Auto Focus and Keystone Wireless Mirror Phone","0",0,"0","1.000000000000000e-02","MYR","[""https://img.lazcdn.com/g/p/943fa3e30cd1e6933a5711ee93cb5d91.png_720x720q80.png_.webp"",""https://img.lazcdn.com/g/p/943fa3e30cd1e6933a5711ee93cb5d91.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/85ff5c3e888bee70a7002e4d3ea0aad7.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/4dbc70686265a92b9f7d946537969cea.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a8f8b0381211089c69f522fac2ca56c2.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/cbfdf60d030c429422c717a911f62490.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/bd3068f3c254640196c5ccef7cc44ac2.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/19085999486d3f142780961d8e8451e8.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/e16e1f5c767625c54a7292e27d274935.jpg_120x120q80.jpg_.webp""]","Castle_ltd","[""Televisions & Videos"",""Video"",""Projectors""]","[{""name"":""Brand"",""value"":""No Brand""},{""name"":""SKU"",""value"":""4229242021_MY-23957204689""},{""name"":""Projector Type"",""value"":""Business Use/Home Use""},{""name"":""Projector Resolution"",""value"":""1080p""},{""name"":""Projector Features"",""value"":""Portable,LCD Technology,Long Throw distance,Build-in Audio,DLP Technology,Ultra-Short Throw Distance""},{""name"":""Input Connectivity"",""value"":""HDMI,Bluetooth,HDMI ARC,RCA""},{""name"":""Maximum Display Size"",""value"":""50x100inch""},{""name"":""power_consumption"",""value"":""500-1000""},{""name"":""Plug Type"",""value"":""3 Pin""},{""name"":""Model"",""value"":""A10""},{""name"":""Warranty Type"",""value"":""Local Manufacturer Warranty""}]","inlab senz home cinema projector. screen projector for phone. small projector for phone. projector 4k ultra hd. lumos official store",1,"57%","100%","4229242021_MY-23957204667","4229242021","null","[{""name"":""Variation"",""variations"":[""A10 PRO"",""2"",""3"",""4"",""5"",""6"",""7"",""8"",""9"",""10"",""11"",""12"",""13"",""14"",""15"",""16"",""17"",""18"",""19"",""20"",""21"",""22"",""23"",""24"",""25"",""26"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37"",""38"",""39"",""40"",""41"",""42"",""43"",""44"",""45"",""46"",""47"",""48"",""49"",""50"",""51"",""52"",""53"",""54"",""55"",""56"",""57"",""58"",""59"",""60"",""61"",""62"",""63"",""64"",""65"",""66"",""67"",""68"",""69"",""70"",""71"",""72"",""73"",""74"",""75"",""76"",""77"",""78"",""79"",""80""]}]","","[""Change of Mind"",""7 Days Free Returns"",""Warranty not available""]",false,"[""Min. spend RM20""]","No Brand","[{""name"":""Variation"",""value"":""5""},{""name"":""Variation"",""value"":""58""}]",false,"https://www.lazada.com.my",3,0.03
